CERT,CHCLASS1,CITYST,COST,FAILDATE,FIN,ID,NAME,QBFASSET,RESTYPE,RESTYPE1,SAVR
10692,NM,"HOHENWALD, TN",981,9/3/1982,6399,701,HOHENWALD NATIONAL BANK,27053,FAILURE,PO,FDIC
30769,SL,"FAIRVIEW HEIGHTS, IL",949,9/10/1982,0,702,INVESTORS S&LA,48056,ASSISTANCE,A/A,FSLIC
30958,SL,"NEW YORK, NY",8798,9/10/1982,1629,703,UNION FS&LA OF NEW YORK,151850,ASSISTANCE,A/A,FSLIC
31337,SL,"VANDALIA, IL",899,9/10/1982,0,704,VANDALIA CITIZENS S&LA,13653,ASSISTANCE,A/A,FSLIC
28941,SL,"NEW YORK CITY, NY",,9/20/1982,0,705,FIRST FS&LA OF NEW YORK,658856,ASSISTANCE,A/A,FSLIC
30549,SL,"SIOUX FALLS, SD",2894,9/20/1982,0,706,FIRST FS&LA OF SIOUX FALLS,78232,ASSISTANCE,A/A,FSLIC
31475,SL,"PIERRE, SD",1106,9/20/1982,0,707,FIRST DAKOTA HOME S&LA,27834,ASSISTANCE,A/A,FSLIC
31895,SL,"RAYNE, LA",421,9/20/1982,0,708,FIRST FS&LA OF ACADIA,11252,ASSISTANCE,A/A,FSLIC
31942,SL,"LAFAYETTE, LA",249,9/20/1982,0,709,REPUBLIC FS&LA,19347,ASSISTANCE,A/A,FSLIC
31527,SB,"SPRINGHILL, LA",,9/21/1982,0,710,FIRST FS&LA,11696,ASSISTANCE,A/A,FSLIC
15937,MI,"NEW YORK, NY",33112,9/24/1982,1911,711,UNITED MUTUAL SAVINGS BANK,832858,ASSISTANCE,A/A,FDIC
29326,SL,"NEW ORLEANS, LA",19023,10/1/1982,0,712,DIXIE FS&LA,539032,ASSISTANCE,A/A,FSLIC
30216,SL,"NEWARK, NJ",11783,10/1/1982,0,713,BARTON S&LA,170368,ASSISTANCE,A/A,FSLIC
30472,SL,"DELRAY BEACH, FL",,10/1/1982,0,714,1ST OF DELRAY BEACH S&LA,842959,ASSISTANCE,A/A,FSLIC
31301,SL,"PINEVILLE, LA",1465,10/1/1982,0,715,UNION FS&LA,29113,ASSISTANCE,A/A,FSLIC
31365,SL,"BOSSIER CITY, LA",1977,10/1/1982,0,716,HERITAGE FS&LA,70959,ASSISTANCE,A/A,FSLIC
4168,N,"OKLAHOMA CITY, OK",24587,10/3/1982,2325,717,OKLAHOMA NATIONAL BK & TR CO.,131620,ASSISTANCE,A/A,FDIC
18505,NM,"MARKHAM, IL",0,10/8/1982,6400,718,TRI-STATE BANK,16281,FAILURE,PO,FDIC
28203,SL,"WORCESTER, MA",9789,10/12/1982,1633,719,FREEDOM FS&LA,790666,ASSISTANCE,A/A,FSLIC
28297,SL,"BOSTON, MA",3026,10/12/1982,1633,720,FIRST FS&LA,235978,ASSISTANCE,A/A,FSLIC
15931,MI,"ELMIRA, NY",0,10/15/1982,1910,721,MECHANICS SAVINGS BANK,55254,ASSISTANCE,A/A,FDIC
28987,SL,"CORSICANA, TX",,10/22/1982,0,722,CORSICANA FS&LA,70311,ASSISTANCE,A/A,FSLIC
31651,SL,"PASADENA, TX",,10/22/1982,0,723,MODERN S&LA,20659,ASSISTANCE,A/A,FSLIC
9053,NM,"CEDAR BLUFF, AL",1501,11/2/1982,2327,724,CEDAR BLUFF BANK,13685,FAILURE,PA,FDIC
6799,N,"SOUTH CHARLESTON, WV",4622,11/5/1982,2328,725,THE FIRST NATIONAL BANK OF SOUTH CHARLESTO,28629,FAILURE,PA,FDIC
22364,NM,"AMARILLO, TX",1317,11/5/1982,2329,726,TEXAS BK OF AMARILLO,13149,FAILURE,PA,FDIC
12527,NM,"QUITMAN, AR",1412,11/12/1982,2330,727,BANK OF QUITMAN,17359,FAILURE,PA,FDIC
28076,SL,"HEMPSTEAD, NY",12058,11/15/1982,1634,728,ISLAND S&LA,284483,ASSISTANCE,A/A,FSLIC
29218,SL,"MASSAPEQUA, NY",19524,11/15/1982,1634,729,SOUTH SHORE FS&LA,366131,ASSISTANCE,A/A,FSLIC
3334,N,"MELVIN, TX",2244,11/19/1982,5405,730,RANCHLANDER NATIONAL BANK,4305,FAILURE,PO,FDIC
30729,SL,"BELOIT, KS",7187,11/19/1982,0,731,NORTH KANSAS SA,36508,FAILURE,PO,FSLIC
8287,NM,"LUTESVILLE, MO",1593,12/10/1982,2331,732,BOLLINGER COUNTY BANK,15867,FAILURE,PA,FDIC
9874,NM,"MOORELAND, OK",1415,12/16/1982,2332,733,THE SECURITY STATE BANK,11554,FAILURE,PA,FDIC
30018,SL,"CHICAGO, IL",9827,12/17/1982,1636,734,CHICAGOLAND FS&LA,140540,ASSISTANCE,A/A,FSLIC
28872,SL,"WEST POINT, MS",925,12/20/1982,0,735,CLAY COUNTY FS&LA,14082,ASSISTANCE,A/A,FSLIC
29117,SL,"LOUISVILLE, KY",3588,12/20/1982,0,736,SOUTH EAST FS&LA,132146,ASSISTANCE,A/A,FSLIC
29159,SL,"CORDELE, GA",36,12/20/1982,0,737,FIRST FS&LA OF CRISP COUNTY,44595,ASSISTANCE,A/A,FSLIC
29229,SL,"NORTH WALES, PA",1171,12/20/1982,0,738,MID-CITY FS&LA,47779,ASSISTANCE,A/A,FSLIC
29736,SL,"POTTSTOWN, PA",4330,12/20/1982,0,739,GARFIELD FS&LA,70419,ASSISTANCE,A/A,FSLIC
29969,SL,"OWENSBORO, KY",3172,12/20/1982,0,740,FIRST HOME FS&LA,83632,ASSISTANCE,A/A,FSLIC
30366,SL,"ATLANTA, GA",131,12/20/1982,0,741,PEACHTREE FS&LA,104979,ASSISTANCE,A/A,FSLIC
31439,SL,"MAYFIELD, KY",1240,12/20/1982,0,742,SECURITY FS&LA,45862,ASSISTANCE,A/A,FSLIC
31574,SL,"VERMILLION, SD",300,12/20/1982,0,743,HOME TRUST S&LA,13175,ASSISTANCE,A/A,FSLIC
29586,SL,"LANSING, IL",1940,1/6/1983,0,744,LANSING FS&LA,45787,ASSISTANCE,A/A,FSLIC
31620,SL,"EL CENTRO, CA",-7434,1/14/1983,7502,745,VALLEY FIRST FS&LA,37110,FAILURE,IDT,FSLIC
8593,NM,"FREDERICKTOWN, MO",730,1/21/1983,2333,746,THE MADISON COUNTY BANK,7000,FAILURE,PA,FDIC
30092,SL,"CHICAGO, IL",19847,2/3/1983,7503,747,MANNING S&LA,78654,FAILURE,IDT,FSLIC
15748,NM,"BARNUM, MN",1705,2/9/1983,6409,748,STATE BANK OF BARNUM,13873,FAILURE,PO,FDIC
16065,MI,"NEW YORK, NY",59448,2/9/1983,1916,749,DRY DOCK SAVINGS BANK,2452158,ASSISTANCE,A/A,FDIC
22880,NM,"BRADLEY, IL",1152,2/12/1983,2334,750,AMERICAN STATE BANK,14124,FAILURE,PA,FDIC
30558,SL,"FARMINGTON, MI",1499,2/12/1983,1626,751,METROPOLITAN SA,395940,ASSISTANCE,A/A,FSLIC
4943,NM,"KNOXVILLE, TN",266384,2/14/1983,1123,752,UNITED AMERICAN BK IN KNOXVILLE,760473,ASSISTANCE,A/A,FDIC
23035,NM,"BLYTHE, CA",972,2/18/1983,2335,753,MERCHANTS & FARMERS STATE BANK,5908,FAILURE,PA,FDIC
19020,NM,"LOS ANGLES, CA",25334,2/25/1983,2336,754,AMERICAN CITY BANK,319354,FAILURE,PA,FDIC
28333,SL,"MOBERLY, MO",2324,2/28/1983,1638,755,FIRST FS&LA OF MOBERLY,38696,ASSISTANCE,A/A,FSLIC
30814,SL,"ST. LOUIS, MO",51336,2/28/1983,1638,756,CARONDELET S&LA ALSO CASE 115,740577,ASSISTANCE,A/A,FSLIC
27823,SL,"NORWOOD, OH",977,3/1/1983,0,757,GEM FS&LA,16758,ASSISTANCE,A/A,FSLIC
28324,SL,"CINCINNATI, OH",8145,3/1/1983,0,758,UNITED S&LA,102120,ASSISTANCE,A/A,FSLIC
29964,SL,"MONROE, LA",8038,3/4/1983,0,759,LEADER S&LA,229759,ASSISTANCE,A/A,FSLIC
31258,SL,"NEWPORT NEWS, VA",4372,3/5/1983,0,760,FIRST FS&LA OF NEWPORT NEWS,94600,ASSISTANCE,A/A,FSLIC
31306,SL,"NEWPORT NEWS, VA",1863,3/5/1983,0,761,PENINSULA FS&LA,95851,ASSISTANCE,A/A,FSLIC
23085,N,"NEWPORT BEACH, CA",9707,3/11/1983,2337,762,NEWPORT HARBOUR NATIONAL BANK,47296,FAILURE,PA,FDIC
20461,N,"UNION CITY, NJ",4967,3/18/1983,2339,763,PAN AMERICAN NATIONAL BANK,37172,FAILURE,PA,FDIC
22310,SM,"PORTLAND, OR",213,3/18/1983,6416,764,COLUMBIA PACIFIC BK & TR CO.,47385,FAILURE,PO,FDIC
31338,SL,"BERKELEY, CA",2000,3/21/1983,0,765,TWIN PINES FS&LA,45880,ASSISTANCE,A/A,FSLIC
16290,NM,"HAZEN, AR",0,3/24/1983,6417,766,PRAIRIE COUNTY BANK,13251,FAILURE,PO,FDIC
23043,NM,"PHOENIX, OR",4799,3/25/1983,2340,767,BEAR CREEK VALLEY BANK,13589,FAILURE,PA,FDIC
31863,SL,"CLARKSDALE, MS",42699,4/1/1983,0,768,NORTH MISSISSIPPI S&LA,151971,ASSISTANCE,A/A,FSLIC
30841,SL,"MIAMI, FL",389,4/6/1983,1653,769,BISCAYNE FS&LA,1892054,ASSISTANCE,A/A,FSLIC
1810,NM,"INA, IL",2791,4/8/1983,2341,770,THE INA STATE BANK,17743,FAILURE,PA,FDIC
23143,NM,"SAN MARINO, CA",1717,4/8/1983,2342,771,BANK OF SAN MARINO,12997,FAILURE,PA,FDIC
30354,SL,"NORMANDY, MO",11879,4/11/1983,1640,772,NORTHWESTERN S&LA,82522,ASSISTANCE,A/A,FSLIC
15301,NM,"SPARTA, KY",6636,4/15/1983,6421,773,SPARTA-SANDERS STATE BANK,19033,FAILURE,PO,FDIC
27784,SL,"PITTSBURGH, PA",11325,4/28/1983,1641,774,GUARANTY S&LA,182852,ASSISTANCE,A/A,FSLIC
18550,N,"OAK LAWN, IL",21376,4/29/1983,2344,775,FIRST NAT BK OF OAK LAWN,130265,FAILURE,PA,FDIC
22808,NM,"ASHLAND, OR",4486,4/29/1983,2343,776,HERITAGE BANK,18518,FAILURE,PA,FDIC
1483,NM,"CARTHAGE, TN",4671,5/6/1983,2345,777,SMITH COUNTY BANK,32985,FAILURE,PA,FDIC
1473,NM,"KINGSTON, TN",13051,5/27/1983,2349,778,CITY & COUNTY BK OF ROANE CTY,42232,FAILURE,PA,FDIC
4925,NM,"LAKE CITY, TN",59412,5/27/1983,2350,779,CITY & COUNTY BK OF ANDERSON CTY,142875,FAILURE,PA,FDIC
20332,NM,"CHATTANOOGA, TN",19062,5/27/1983,2348,780,UNITED AMERICAN BANK IN HAMILTON COUNTY,133834,FAILURE,PA,FDIC
20494,NM,"KNOXVILLE, TN",114390,5/27/1983,2346,781,CITY & COUNTY BK OF KNOX COUNTY,262474,FAILURE,PA,FDIC
21030,SM,"NASHVILLE, TN",37792,5/27/1983,2347,782,UNITED SOUTHERN BK OF NASHVILLE,144171,FAILURE,PA,FDIC
21364,NM,"LOS ANGELES, CA",172,5/27/1983,2351,783,THE COMMERCIAL BK OF CALIFORNIA,32437,FAILURE,PA,FDIC
27994,SL,"NEW ORLEANS, LA",2855,5/31/1983,0,784,CONTINENTAL S&LA,39961,ASSISTANCE,A/A,FSLIC
31207,SL,"DELAVAN, WI",2630,6/2/1983,0,785,FIRST FS&LA OF WALWORTH COUNTY,38346,ASSISTANCE,A/A,FSLIC
29489,SB,"CLEVELAND, OH",26014,6/3/1983,0,786,WOMEN'S FS&LA,570215,ASSISTANCE,A/A,FSLIC
31640,SB,"JACKSON, MS",128,6/6/1983,1643,787,JACKSON FS&LA,34508,ASSISTANCE,A/A,FSLIC
30549,SL,"SIOUX FALLS, SD",6884,6/10/1983,1644,788,FIRST FS&LA OF SIOUX FALLS,77959,ASSISTANCE,A/A,FSLIC
31475,SL,"PIERRE, SD",1778,6/10/1983,1644,789,FIRST DAKOTA HOME S&LA,27756,ASSISTANCE,A/A,FSLIC
6066,NM,"HARTFORD, SD",5894,6/17/1983,2352,790,COMMUNITY BANK,32007,FAILURE,PA,FDIC
19261,N,"LOVELL, WY",363,6/24/1983,5432,791,WESTERN NAT BK OF LOVELL,24804,FAILURE,PO,FDIC
28255,SL,"ST. PAUL, MN",1751,6/24/1983,1645,792,NORTHERN FS&LA,267258,ASSISTANCE,A/A,FSLIC
31288,SL,"HOUSTON, TX",519,6/24/1983,1645,793,COLONIAL SA,90046,ASSISTANCE,A/A,FSLIC
23501,NM,"LAS VEGAS, NV",0,6/30/1983,6433,794,MINERAL BK OF NEVADA,18036,FAILURE,PO,FDIC
27620,SL,"MASON CITY, IA",6797,7/1/1983,0,795,MUTUAL FS&LA OF MASON CITY,118784,ASSISTANCE,A/A,FSLIC
29843,SL,"PHILADELPHIA, PA",1500,7/5/1983,0,796,PROVIDENT S&LA,51049,ASSISTANCE,A/A,FSLIC
4963,NM,"SMITHVILLE, TN",5467,7/8/1983,2353,797,THE FIRST CENTRAL BANK,18905,FAILURE,PA,FDIC
13189,NM,"NIOBRARA, NE",2684,7/8/1983,2354,798,BANK OF NIOBRARA,7177,FAILURE,PA,FDIC
16946,N,"CHICAGO, IL",4428,7/8/1983,5436,799,UNION NAT BK OF CHICAGO,26252,FAILURE,IDT,FDIC
31172,SL,"ANTIOCH, IL",3193,7/8/1983,0,800,ANTIOCH S&LA,57936,FAILURE,IDT,FSLIC
30484,SB,"TAYLOR, MI",1000,7/22/1983,0,801,GUARANTY FS&LA,143416,ASSISTANCE,A/A,FSLIC
8429,NM,"JOHNSON CITY, TN",72483,7/29/1983,2355,802,FIRST PEOPLES BANK OF WASHINGTON COUNTY,177785,FAILURE,PA,FDIC
22765,NM,"MIDLAND, TX",13173,7/29/1983,2356,803,METRO BANK,33607,FAILURE,PA,FDIC
3643,N,"DANVERS, IL",3174,8/5/1983,2357,804,THE FIRST NAT BK OF DANVERS,12525,FAILURE,PA,FDIC
9572,NM,"PORTLAND, OR",11852,8/5/1983,1918,805,OREGON MUTUAL SAVINGS BANK,265734,ASSISTANCE,A/A,FDIC
28457,SL,"GAINESVILLE, FL",7727,8/5/1983,1648,806,FIRST FLORIDA S&LA,80826,ASSISTANCE,A/A,FSLIC
31603,SL,"GLOUCESTER, VA",4296,8/5/1983,1648,807,MIDDLE PNSLA NRTH. NECK FS&LA,44674,ASSISTANCE,A/A,FSLIC
31885,SL,"ROSSLYN, VA",18577,8/5/1983,1648,808,MT. VERNON S&LA,117788,ASSISTANCE,A/A,FSLIC
17815,NM,"ROGERSVILLE, TN",16829,8/12/1983,2358,809,FIRST COMMERCE BK OF HAWKINS CTY,43097,FAILURE,PA,FDIC
30861,SL,"MAPLEWOOD, MO",1961,8/12/1983,0,810,GIBRALTAR S&LA,48895,ASSISTANCE,A/A,FSLIC
22577,NM,"CLARKSVILLE, TN",6041,8/26/1983,2359,811,UNITED SOUTHERN BANK OF CLARKSVILLE,9943,FAILURE,PA,FDIC
28881,SL,"WAYNE, NJ",60001,8/31/1983,1650,812,SUBURBAN S&LA,2017751,ASSISTANCE,A/A,FSLIC
29255,SL,"EAST CHICAGO, IN",12131,8/31/1983,0,813,1ST FS&LA OF E. CHICAGO,209535,ASSISTANCE,A/A,FSLIC
29651,SL,"GARY, IN",1066,8/31/1983,0,814,GARY FS&LA,15223,ASSISTANCE,A/A,FSLIC
30170,SL,"NEW YORK, NY",11846,8/31/1983,1651,815,WASHINGTON FS&LA,644987,ASSISTANCE,A/A,FSLIC
30932,SL,"HIALEAH, FL",1201,8/31/1983,1651,816,COMMUNITY FS&LA,123084,ASSISTANCE,A/A,FSLIC
28365,SL,"MARYSVILLE, OH",,9/1/1983,0,817,CITIZENS FS&LA OF MARYSVILLE,96571,ASSISTANCE,A/A,FSLIC
16614,NM,"KANSAS CITY, KS",10843,9/2/1983,2360,818,THE DOUGLASS STATE BANK,35385,FAILURE,PA,FDIC
20736,NM,"MCMINNIVILLE, TN",8833,9/16/1983,2361,819,WARREN COUNTY BANK,19639,FAILURE,PA,FDIC
17957,N,"ODESSA, TX",22702,9/30/1983,2363,820,NATIONAL BK OF ODESSA,92878,FAILURE,PA,FDIC
19609,NM,"DENVER, CO",3992,9/30/1983,2362,821,DOMINION BK OF DENVER,16709,FAILURE,PA,FDIC
28181,SL,"BASTROP, LA",983,9/30/1983,0,822,BASTROP FS&LA,32917,ASSISTANCE,A/A,FSLIC
31178,SL,"VILLE PLATTE, LA",329,9/30/1983,0,823,SECURITY S&LA,26499,ASSISTANCE,A/A,FSLIC
15955,MI,"AUBURN, NY",0,10/1/1983,1919,824,AUBURN SAVINGS BANK,133184,ASSISTANCE,A/A,FDIC
22807,NM,"REDMOND, OR",4251,10/7/1983,2364,825,THE DESCHUTES BANK,10207,FAILURE,PA,FDIC
3343,N,"MIDLAND, TX",526577,10/14/1983,2365,826,THE FIRST NAT BK OF MIDLAND,1409639,FAILURE,PA,FDIC
30396,SB,"COLUMBIA, SC",,10/14/1983,0,827,FIRST CAROLINA FS&LA,98290,ASSISTANCE,A/A,FSLIC
30642,SL,"CLEVELAND, OH",15946,10/28/1983,0,828,CLEVELAND COMMUNITY SAVINGS CO.,21027,FAILURE,IDT,FSLIC
31281,SL,"CLOVIS, NM",20832,11/3/1983,7506,829,"STATE OF CLOVIS, SA",30904,FAILURE,IDT,FSLIC
2166,N,"BROWNING, MT",3123,11/11/1983,5448,830,FIRST NAT BK OF BROWNING,13703,FAILURE,PO,FDIC
28768,SL,"FORT WAYNE, IN",17296,11/14/1983,0,831,FIRST FS&LA OF FT. WAYNE,298108,ASSISTANCE,A/A,FSLIC
29453,SL,"SOUTH BEND, IN",4682,11/14/1983,0,832,SOUTH BEND FS&LA,71417,ASSISTANCE,A/A,FSLIC
31275,SL,"FORT WAYNE, IN",3404,11/14/1983,0,833,AMERICAN FS&LA,55358,ASSISTANCE,A/A,FSLIC
31557,SL,"FORT WAYNE, IN",2198,11/14/1983,0,834,FT. WAYNE FS&LA,37028,ASSISTANCE,A/A,FSLIC
11692,NM,"ATKINSON, IL",9470,11/25/1983,6449,835,ATKINSON TRUST & SAVINGS BANK,21074,FAILURE,IDT,FDIC
30478,SL,"ST. LOUIS, MO",2500,12/1/1983,0,836,BOHEMIAN S&LA,168567,ASSISTANCE,A/A,FSLIC
31114,SL,"LAKE CHARLES, LA",10870,12/2/1983,7507,837,METRO FS&LA,27381,FAILURE,IDT,FSLIC
23674,NM,"SAN JUAN, PR",9237,12/9/1983,2366,838,UNION TRUST COMPANY,30578,FAILURE,PA,FDIC
1731,NM,"HACKLEBURG, AL",1847,12/13/1983,2367,839,BANK OF HACKLEBURG,6531,FAILURE,PA,FDIC
431,NM,"RED OAK, OK",2806,12/16/1983,2368,840,THE BANK OF RED OAK,11135,FAILURE,PA,FDIC
27882,SL,"MIDDLETOWN, OH",5422,12/27/1983,0,841,CITIZENS S&LA,63594,ASSISTANCE,A/A,FSLIC
31558,SL,"MONROEVILLE, AL",2500,12/30/1983,0,842,FIRST FS&LA OF MONROEVILLE,29780,ASSISTANCE,A/A,FSLIC
4971,NM,"WINCHESTER, TN",8093,1/6/1984,2369,843,FARMERS BK & TR CO.,48606,FAILURE,PA,FDIC
9960,NM,"WHITE PINE, TN",4492,1/20/1984,2370,844,CITY & COUNTY BK OF JEFFERSON CT,21712,FAILURE,PA,FDIC
20567,NM,"KANSAS CITY, KS",8506,1/27/1984,6455,845,INDIAN SPRINGS STATE BANK,30896,FAILURE,IDT,FDIC
31584,SL,"RICHMOND, VA",,1/27/1984,0,846,UNION MUTUAL S&LA,8641,FAILURE,IDT,FSLIC
843,SM,"PARSONS, WV",2614,2/3/1984,2372,847,THE TUCKER COUNTY BANK,15437,FAILURE,PA,FDIC
22929,SM,"SPRINGFIELD, OR",2410,2/3/1984,2371,848,EMERALD EMPIRE BANKING CO.,22278,FAILURE,PA,FDIC
10466,NM,"DEPUE, IL",1388,2/8/1984,2373,849,HERITAGE BANK OF BUREAU COUNTY,8706,FAILURE,PA,FDIC
19282,NM,"LOS ANGELES, CA",2972,2/10/1984,2374,850,WEST OLYMPIA BANK,20411,FAILURE,PA,FDIC
1177,NM,"BROWNFIELD, TX",7574,2/17/1984,2375,851,BROWNFIELD STATE BK & TR CO.,38854,FAILURE,PA,FDIC
30102,SL,"NORWALK, OH",3100,3/1/1984,0,852,HOME S&LA,77455,ASSISTANCE,A/A,FSLIC
22784,NM,"MILWAUKIE, OR",3059,3/2/1984,2376,853,UNITED BANK OF OREGON,17258,FAILURE,PA,FDIC
22922,N,"VIRGINA GARDENS, FL",3128,3/2/1984,2377,854,ALL AMERICAN NATIONAL BANK,13855,FAILURE,PA,FDIC
14598,N,"TRAVERSE CITY, MI",12209,3/9/1984,2378,855,NATIONAL BANK AND TRUST COMPANY OF TRAVERS,103968,FAILURE,PA,FDIC
31716,SL,"MESQUITE, TX",266905,3/14/1984,7508,856,EMPIRE S&LA,332512,FAILURE,PO,FSLIC
15783,N,"SEMINOLE, TX",1991,3/16/1984,5464,857,SEMINOLE STATE NATIONAL BANK,51131,FAILURE,IDT,FDIC
22093,NM,"ANAHEIM, CA",5153,3/16/1984,6465,858,HERITAGE BANK,186068,FAILURE,PO,FDIC
30911,SL,"DES MOINES, IA",3400,4/1/1984,0,859,SCANDIA S&LA,65195,ASSISTANCE,A/A,FSLIC
29184,SL,"MINOT, ND",40485,4/2/1984,1654,860,FIRST FS AND LA OF GRAND FORKS AND MINOT,245988,ASSISTANCE,A/A,FSLIC
31836,SL,"BILOXI, MS",10359,4/3/1984,0,861,AMERICAN S&LA,9444,FAILURE,IDT,FSLIC
20227,NM,"ERWIN, TN",6497,4/6/1984,2379,862,FIRST SECURITY BANK,22457,FAILURE,PA,FDIC
22210,NM,"ELIZABETHTON, TN",4832,4/6/1984,2380,863,WATAUGA VALLEY BANK,15393,FAILURE,PA,FDIC
18961,N,"LUBBOCK, TX",3677,4/13/1984,5468,864,SECURITY NATIONAL BK OF LUBBOCK,51404,FAILURE,IDT,FDIC
4380,N,"SHELBYVILLE, IN",378,4/19/1984,2381,865,THE SHELBY NAT BK OF SHELBYVILLE,67778,FAILURE,PA,FDIC
9312,NM,"GAMALIEL, KY",4665,4/19/1984,6469,866,GAMALIEL BANK,22773,FAILURE,IDT,FDIC
18527,NM,"CHICAGO, IL",876,4/26/1984,6471,867,UNITED OF AMERICA BANK,38145,FAILURE,IDT,FDIC
1472,NM,"TELICO PLAINS, TN",6397,4/27/1984,2382,868,CITIZENS BK OF MONROE COUNTY,21099,FAILURE,PA,FDIC
22744,NM,"LOS ANGELES, CA",12681,4/27/1984,6473,869,WEST COAST BANK,198210,FAILURE,PO,FDIC
5239,N,"RUSHFORD, MN",7301,5/4/1984,2385,870,THE FIRST NAT BK OF RUSHFORD,21991,FAILURE,PA,FDIC
19091,N,"CASPER, WY",10038,5/4/1984,2383,871,WESTERN NATIONAL BK OF CASPER,27373,FAILURE,PA,FDIC
22861,SM,"MILLS, WY",2928,5/4/1984,2384,872,STATE BANK OF MILLS,7240,FAILURE,PA,FDIC
23335,N,"SNYDER, TX",754,5/4/1984,5476,873,FIRST NATIONAL BANK,23518,FAILURE,IDT,FDIC
23358,N,"CARMEL-BY-THE-SEA, CA",6638,5/8/1984,5478,874,THE NAT BK OF CARMEL,76185,FAILURE,IDT,FDIC
17036,NM,"JACKSON, MS",20035,5/11/1984,2386,875,THE MISSISSIPPI BANK,238037,FAILURE,PA,FDIC
18112,NM,"DEL CITY, OK",21348,5/11/1984,6479,876,FIRST CONTINENTAL BANK & TRUST COMPANY OF,107237,FAILURE,IDT,FDIC
31636,SL,"HOUSTON, TX",,5/16/1984,0,877,INVESTORS S&LA,31463,ASSISTANCE,A/A,FSLIC
3622,N,"CHICAGO, IL",1108948,5/17/1984,2402,878,CONTINENTAL ILLINOIS NAT BK & TR,39956956,ASSISTANCE,A/A,FDIC
11791,NM,"OPELOUSAS, LA",28846,5/18/1984,2388,879,PLANTERS TRUST & SAVINGS BANK OF OPELOUSAS,71427,FAILURE,PA,FDIC
21410,NM,"IRVINE, CA",2278,5/18/1984,2389,880,BANK OF IRVINE,30992,FAILURE,PA,FDIC
21891,NM,"PIKEVILLE, TN",2092,5/18/1984,2387,881,BLEDSOE COUNTY BANK,5272,FAILURE,PA,FDIC
22568,N,"CHICAGO, IL",1984,5/18/1984,2390,882,WASHINGTON NAT BK OF CHICAGO,14077,FAILURE,PA,FDIC
24098,N,"PRIOR LAKE, MN",4914,5/24/1984,2391,883,FIRST NAT BK OF PRIOR LAKE,12231,FAILURE,PA,FDIC
22848,NM,"GARDEN GROVE, CA",5412,6/1/1984,2392,884,GARDEN GROVE COMMUNITY BANK,43892,FAILURE,PA,FDIC
9054,NM,"CENTRE, AL",7084,6/5/1984,2393,885,CHEROKEE COUNTY BANK,39391,FAILURE,PA,FDIC
23362,NM,"PORTLAND, OR",1083,6/8/1984,6488,886,STEWARDSHIP BANK OF OREGON,6314,FAILURE,PO,FDIC
31644,SL,"DEDEDO, GU",8825,6/8/1984,1655,887,AMERICAN S&LA,58431,ASSISTANCE,A/A,FSLIC
5631,NM,"CORNING, AR",13766,6/15/1984,2396,888,THE CORNING BANK,32030,FAILURE,PA,FDIC
9009,NM,"LYONS, SD",855,6/15/1984,2394,889,FARMERS STATE BANK,3231,FAILURE,PA,FDIC
20188,SM,"LAWRENCEBURG, TN",6521,6/15/1984,2395,890,THE LAWRENCE COUNTY BANK,25155,FAILURE,PA,FDIC
12213,NM,"KANSAS CITY, MO",3898,6/18/1984,6492,891,REPUBLIC BK OF KANSAS CITY,41326,FAILURE,IDT,FDIC
4424,N,"AURELIA, IA",2008,6/21/1984,2397,892,THE FARMERS NAT BK OF AURELIA,19900,FAILURE,PA,FDIC
9175,NM,"SAINT JOSEPH, TN",13316,6/27/1984,6494,893,AMERICAN BANK,32993,FAILURE,IDT,FDIC
16654,NM,"LONGVIEW, TX",19882,6/29/1984,2398,894,EAST TEXAS BK & TR CO.,106092,FAILURE,PA,FDIC
3782,N,"COFFEEN, IL",1679,7/12/1984,2399,895,THE COFFEEN NATIONAL BANK,9359,FAILURE,PA,FDIC
29182,SL,"WINDOM, MN",5664,7/18/1984,0,896,WINDOM FS&LA,47882,ASSISTANCE,A/A,FSLIC
18510,NM,"ST. PAUL, MN",5919,7/19/1984,2400,897,THE GUARANTY BK OF SAINT PAUL,28619,FAILURE,PA,FDIC
10699,NM,"COALMONT, TN",7786,7/24/1984,2401,898,COALMONT SAVINGS BANK,25716,FAILURE,PA,FDIC
31392,SL,"SEATTLE, WA",4226,7/24/1984,1657,899,"QUEEN CITY S&LA, WA",233512,ASSISTANCE,A/A,FSLIC
31414,SL,"MITCHELL, SD",,8/1/1984,0,900,MITCHELL HOME S&LA,16607,ASSISTANCE,A/A,FSLIC
3895,N,"TUCKERMAN, AR",5341,8/9/1984,2403,901,JACKSON COUNTY NATIONAL BANK,13254,FAILURE,PA,FDIC
10480,NM,"POLAND, IN",5092,8/10/1984,2404,902,PEOPLES STATE BANK OF CLAY COUNTY,17724,FAILURE,PA,FDIC
14796,NM,"MOUNT AYR, IA",6317,8/10/1984,2405,903,THE TINGLEY STATE SAVINGS BANK,19404,FAILURE,PA,FDIC
28546,SL,"CEDARHURST, NY",6470,8/10/1984,1658,904,CENTURY FS&LA,651723,ASSISTANCE,A/A,FSLIC
14422,N,"MCLEAN, TX",3006,8/16/1984,2406,905,AMERICAN NAT BK IN MCLEAN,14271,FAILURE,PA,FDIC
23765,NM,"SAN JUAN, PR",86341,8/16/1984,2407,906,GIROD TRUST COMPANY,405685,FAILURE,PA,FDIC
